tweet_id,created_at,date,year,month,hour,weekday,platform,device,text,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
459647254476111872,2014-04-25 10:56:59,2014-04-25,2014,2014-04,10,Friday,Android,Twitter for Android,"""""""@dallasnews: Ex-Cowboys RB Herschel Walker: Like Jerry Jones, Donald Trump would be a great NFL owner. @nflcommish""",47,30,0.007600291632115841,0.19223614037036896,0.8001635074615479,0.792563215829432,Positive
461218512330326016,2014-04-29 19:00:37,2014-04-29,2014,2014-04,19,Tuesday,Web,Twitter Web Client,"""""""@foxesbA I knew the mainstream media was going to selectively hear what you were saying as I listened to your interview."""" So did I!""",21,12,0.11912070214748383,0.7120208144187927,0.1688583791255951,0.04973767697811127,Neutral
462067259167735810,2014-05-02 03:13:14,2014-05-02,2014,2014-05,3,Friday,Android,Twitter for Android,"""""""@GolfDigestMag: """"Forget Jack and Arnie, Tiger and Phil. The Master of the Golf Universe is now Donald Trump."""" http://t.co/2moKbYMYDa"""" Wow!""",49,46,0.0164587814360857,0.28246086835861206,0.7010803818702698,0.6846216004341841,Positive
462333600533606401,2014-05-02 20:51:34,2014-05-02,2014,2014-05,20,Friday,Web,Twitter Web Client,"""""""@mrsfrazieraz @realDonaldTrump on our way to Trump International Las Vegas! It's our favorite place to stay! #trumplasvegas"""" Thanks.""",21,9,0.0019030420808121562,0.014482960104942322,0.9836139678955078,0.9817109258146957,Positive
462429762376720384,2014-05-03 03:13:41,2014-05-03,2014,2014-05,3,Saturday,Android,Twitter for Android,"""""""@JayBThomas: @realDonaldTrump @WilliamCarneyII Meyers is hard to watch"""" @sethmeyers""",27,15,0.8207727074623108,0.16826346516609192,0.010963884182274342,-0.8098088232800364,Negative
462489495339020288,2014-05-03 07:11:02,2014-05-03,2014,2014-05,7,Saturday,Android,Twitter for Android,"""""""@DrewMadeOFF: RT @realDonaldTrump Does @VanityFair realize that the purpose of a magazine is to sell issues?""""""",20,16,0.2685299217700958,0.7129479646682739,0.018522171303629875,-0.25000775046646595,Neutral
463398170660462593,2014-05-05 19:21:48,2014-05-05,2014,2014-05,19,Monday,Web,Twitter Web Client,"“Do not underestimate yourself, and know you are able to handle what comes your way.” – Think Like a Champion",441,594,0.0087470393627882,0.16418832540512085,0.8270646333694458,0.8183175940066576,Positive
464248627058057216,2014-05-08 03:41:12,2014-05-08,2014,2014-05,3,Thursday,Android,Twitter for Android,"""""""@Da_Brain8: @realDonaldTrump U Mr. Trump cold be the next Ronald Reagan, but u need to seriously announce your Candidacy! Will you?"""" WATCH!""",75,44,0.035774972289800644,0.6670310497283936,0.2971939444541931,0.26141897216439247,Neutral
464509465216450561,2014-05-08 20:57:41,2014-05-08,2014,2014-05,20,Thursday,Web,Twitter Web Client,To be yourself in a world that is constantly trying to make you something else is the greatest accomplishment. -- Ralph Waldo Emerson,789,677,0.026056433096528053,0.18288034200668335,0.7910631895065308,0.7650067564100027,Positive
464598399657193472,2014-05-09 02:51:04,2014-05-09,2014,2014-05,2,Friday,Android,Twitter for Android,"""""""@christsonton: @realDonaldTrump now Cleveland and the country needs you to run for President!!!"""" Thanks.""",104,59,0.004645963199436665,0.0950523391366005,0.9003016948699951,0.8956557316705585,Positive
464787743315607552,2014-05-09 15:23:28,2014-05-09,2014,2014-05,15,Friday,Web,Twitter Web Client,Many of life's failures are people who did not realize how close they were to success when they gave up. -- Thomas A. Edison,711,670,0.32121291756629944,0.5091084837913513,0.16967859864234924,-0.1515343189239502,Neutral
464798969106034688,2014-05-09 16:08:04,2014-05-09,2014,2014-05,16,Friday,Other,Instagram,A message for Hollywood- http://t.co/cwICuPwsZF,119,79,0.05356762930750847,0.8583409190177917,0.08809147775173187,0.034523848444223404,Neutral
465883583614558208,2014-05-12 15:57:56,2014-05-12,2014,2014-05,15,Monday,Web,Twitter Web Client,"""""""@Texxas_Gal @irishabroad @realDonaldTrump @DonaldJTrumpJr @Trump_Ireland @ShannonAirport beautiful family!!! enjoy your trip"""" Thank you.""",16,10,0.0029248311184346676,0.009704428724944592,0.9873707294464111,0.9844458983279765,Positive
465935477984727040,2014-05-12 19:24:09,2014-05-12,2014,2014-05,19,Monday,Web,Twitter Web Client,"If you can’t handle the hard times that come with business then you will never be able to celebrate the successes. Focus &, Stay Positive.",856,1240,0.3304388225078583,0.37252378463745117,0.2970374524593353,-0.03340137004852295,Neutral
466286255056359424,2014-05-13 18:38:01,2014-05-13,2014,2014-05,18,Tuesday,Web,Twitter Web Client,Do your homework. Wasting other people’s time due to poor planning or thoughtlessness leaves a bad impression. – Think Like a Billionaire,558,575,0.5281617641448975,0.40466803312301636,0.06717029213905334,-0.4609914720058441,Negative
466600171066126337,2014-05-14 15:25:24,2014-05-14,2014,2014-05,15,Wednesday,Web,Twitter Web Client,"""""""@FrobBedrickson @realDonaldTrump """"Art of The Deal"""" just arrived at my house. Cannot wait to start reading this book.."""" Thanks, enjoy.""",31,21,0.0016584063414484262,0.011466331779956818,0.9868752956390381,0.9852168892975897,Positive
467014601339838464,2014-05-15 18:52:12,2014-05-15,2014,2014-05,18,Thursday,Web,Twitter Web Client,"""""""Donald Trump is confident that Ireland is ready for a big comeback"""" http://t.co/NvmSFj5AIp via @independent_ie by @AnitaActually""",49,41,0.004635689314454794,0.4478074312210083,0.5475568175315857,0.5429211282171309,Positive
468271403490213888,2014-05-19 06:06:17,2014-05-19,2014,2014-05,6,Monday,Android,Twitter for Android,I am in Dubai with Damac. PLACE IS BOOMING - AMAZING! Major news conference in two hours. Announcing luxury villas and major golf course.,112,96,0.0023354091681540012,0.013074018061161041,0.9845905303955078,0.9822551212273538,Positive
468274195395518464,2014-05-19 06:17:22,2014-05-19,2014,2014-05,6,Monday,Android,Twitter for Android,"""""""@TopSecret_PT: @realDonaldTrump - Ireland, Scotland, Dubai! Do you ever sleep?"""" Not much!""",40,18,0.2493179589509964,0.6607977747917175,0.08988430351018906,-0.15943365544080734,Neutral
470337239507927041,2014-05-24 22:55:11,2014-05-24,2014,2014-05,22,Saturday,Android,Twitter for Android,"""""""@JakeMHS: The guy next to me on the train apparently supports Donald Trump for president"""" And so do many others - our country is a mess!""",147,64,0.9171196222305298,0.07346934825181961,0.009411013685166836,-0.907708608545363,Negative
471026395112427521,2014-05-26 20:33:38,2014-05-26,2014,2014-05,20,Monday,Android,Twitter for Android,"What does.Obama know about the VA or business - nothing, just look at the five billion dollar ObamaCare website. We need a real leader!",484,337,0.6520658731460571,0.3192174732685089,0.02871660888195038,-0.6233492642641068,Negative
471321763943813122,2014-05-27 16:07:19,2014-05-27,2014,2014-05,16,Tuesday,Web,Twitter Web Client,“Results are what matter...A series of efforts will add up to experience and achievement.” - Think Like a Champion,206,283,0.0050643254071474075,0.09334294497966766,0.9015927314758301,0.8965284060686827,Positive
471407086182858753,2014-05-27 21:46:22,2014-05-27,2014,2014-05,21,Tuesday,Web,Twitter Web Client,The Blue Monster is celebrated in June issue of Robb Report as the Best of the Best winner in Golf Course Category. http://t.co/FVxwNm68ki,26,23,0.0020104609429836273,0.0992308035492897,0.8987587690353394,0.8967483080923557,Positive
471425882410602496,2014-05-27 23:01:03,2014-05-27,2014,2014-05,23,Tuesday,Android,Twitter for Android,"""""""@joerusso9: @realDonaldTrump should be the next president"""" Thanks.""",61,33,0.012020707130432129,0.31141385436058044,0.676565408706665,0.6645447015762329,Positive
472913311596441601,2014-06-01 01:31:34,2014-06-01,2014,2014-06,1,Sunday,Android,Twitter for Android,At some point Sgt. Bergdahl will have to explain his capture. In 2009 he simply wandered off his base without a weapon. Many questions!,147,151,0.702504575252533,0.2888855040073395,0.008609924465417862,-0.6938946507871151,Negative
473701061564194816,2014-06-03 05:41:48,2014-06-03,2014,2014-06,5,Tuesday,Android,Twitter for Android,"""""""@MVPSocialMedia: Great show/guest tonight! @Letterman @realDonaldTrump #legends"""" Thank you!""",14,8,0.0032835949677973986,0.007805910427123308,0.988910436630249,0.9856268416624516,Positive
474174197762379777,2014-06-04 13:01:53,2014-06-04,2014,2014-06,13,Wednesday,Web,Twitter Web Client,"""""""If you like to work hard, you will attract people with the same ethic."""" - Think Like a Billionaire""",490,600,0.010066167451441288,0.1429949700832367,0.8469387888908386,0.8368726214393973,Positive
474442564074876928,2014-06-05 06:48:16,2014-06-05,2014,2014-06,6,Thursday,Android,Twitter for Android,"""""""@Eriksson: Call it any way you like, but Snowden is a traitor. When our country was great do you know what we did to traitors?” 😑😑😑""""""",464,229,0.9281026124954224,0.06603266298770905,0.0058647338300943375,-0.922237878665328,Negative
475599057138638848,2014-06-08 11:23:46,2014-06-08,2014,2014-06,11,Sunday,Android,Twitter for Android,"By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars, much of it to China!",190,525,0.09585267305374146,0.4221959412097931,0.48195141553878784,0.3860987424850464,Positive
475602838727700480,2014-06-08 11:38:47,2014-06-08,2014,2014-06,11,Sunday,Android,Twitter for Android,"""""""@tegodreaux: @realDonaldTrump Not on your watch MR. President..."""" 100% true!""",17,11,0.05839475616812706,0.5629388689994812,0.37866637110710144,0.3202716149389744,Neutral
475605011100364800,2014-06-08 11:47:25,2014-06-08,2014,2014-06,11,Sunday,Android,Twitter for Android,"""""""@AdverTina: @realDonaldTrump. Would you be aggressive as President?"""" Not aggressive, smart!""",70,41,0.1631651371717453,0.6966283321380615,0.14020654559135437,-0.02295859158039093,Neutral
475653924448665601,2014-06-08 15:01:47,2014-06-08,2014,2014-06,15,Sunday,Android,Twitter for Android,"""""""@DonaldTrump2016: @realDonaldTrump if you were in Washington this country would be in better shape"""" Wow, thank you for caring so much!""",58,28,0.012037540785968304,0.026697957888245583,0.9612644910812378,0.9492269502952695,Positive
476058481611788288,2014-06-09 17:49:21,2014-06-09,2014,2014-06,17,Monday,Web,Twitter Web Client,Watch the @nbc video where @realmissnvusa is crowned as the 63rd @MissUSA http://t.co/bFB20eAUYW The Crowning Moment!,34,25,0.003124592127278447,0.5103055834770203,0.486569881439209,0.48344528931193054,Neutral
476319641221210113,2014-06-10 11:07:06,2014-06-10,2014,2014-06,11,Tuesday,Android,Twitter for Android,Five U.S. soldiers killed in Afghanistan by so-called friendly fire. What are we doing?,167,194,0.9070509672164917,0.0889001339673996,0.004048893693834543,-0.9030020735226572,Negative
476799528809820160,2014-06-11 18:54:00,2014-06-11,2014,2014-06,18,Wednesday,Web,Twitter Web Client,"Shameful. After trading 5 senior Taliban for a deserter, the White House is now attacking Bergdahl’s platoon http://t.co/MmbfJTEUuP",166,227,0.9128741025924683,0.08270800113677979,0.00441794004291296,-0.9084561625495553,Negative
477121478866251777,2014-06-12 16:13:19,2014-06-12,2014,2014-06,16,Thursday,Web,Twitter Web Client,Dopey @chicagotribune critic fails to mention the ugly Sun Times sign.,53,49,0.9101547598838806,0.07998696714639664,0.009858309291303158,-0.9002964505925775,Negative
477179504520359936,2014-06-12 20:03:54,2014-06-12,2014,2014-06,20,Thursday,Web,Twitter Web Client,"""""""@jamesbregenzer @TrumpChicago was completed during recession, when most other projects failed. Trump deserves Chicago's praise"""" @BlairKamin""",33,30,0.05296162888407707,0.25847071409225464,0.6885676383972168,0.6356060095131397,Positive
477364556386168832,2014-06-13 08:19:13,2014-06-13,2014,2014-06,8,Friday,Android,Twitter for Android,"""""""@Nickkleutsch: @realDonaldTrump @trumpchicago personally I think the letters should be higher up. Make sure everyone can see that name!""""""",18,12,0.07771792262792587,0.6338438987731934,0.28843823075294495,0.21072030812501907,Neutral
477369421002838016,2014-06-13 08:38:33,2014-06-13,2014,2014-06,8,Friday,Android,Twitter for Android,"""""""@laura711hender: @realDonaldTrump Live in the suburbs but saw the TRUMP sign on your beautiful building. Really classy! Love it!""""""",25,12,0.003909365739673376,0.011040035635232925,0.9850505590438843,0.9811411933042109,Positive
477435439909830656,2014-06-13 13:00:53,2014-06-13,2014,2014-06,13,Friday,Android,Twitter for Android,"""""""@JeremyHL: #Chicago River North support for @realDonaldTrump Tower sign. http://t.co/9eRuhkAB4d"""" Thank you Jeremy, great writing!.""",17,13,0.002508064964786172,0.017717646434903145,0.9797742962837219,0.9772662313189358,Positive
477708426370248704,2014-06-14 07:05:38,2014-06-14,2014,2014-06,7,Saturday,Android,Twitter for Android,"""""""@TVmaryd: @realDonaldTrump I love the Trump sign on your Chicago building. It's beautiful and it's your branding of Trump. Keep fighting!""",31,21,0.003899466944858432,0.012725873850286007,0.9833747148513794,0.979475247906521,Positive
477711643581759488,2014-06-14 07:18:25,2014-06-14,2014,2014-06,7,Saturday,Android,Twitter for Android,"""""""@ThePrimeHost: @realDonaldTrump LOVE the new signage. Keep doing what you've always done and continue to inspire others.""""""",21,25,0.0030937616247683764,0.010661507956683636,0.9862447381019592,0.9831509764771909,Positive
477972086443343872,2014-06-15 00:33:20,2014-06-15,2014,2014-06,0,Sunday,Android,Twitter for Android,"""""""@DougHutchins77: @realDonaldTrump The world just won't be safe until the name Trump is emblazoned on the White House.""""""",69,47,0.806141197681427,0.1757039725780487,0.018154798075556755,-0.7879863996058702,Negative
478307098607247361,2014-06-15 22:44:33,2014-06-15,2014,2014-06,22,Sunday,Android,Twitter for Android,I'd bet the horrible look of Pinehurst translates into poor television ratings. This is not what golf is about!,111,94,0.9320108294487,0.06107917055487633,0.006909978110343218,-0.9251008513383567,Negative
478325456941223937,2014-06-15 23:57:30,2014-06-15,2014,2014-06,23,Sunday,Android,Twitter for Android,"""""""@GunnAndrew: @realDonaldTrump future British open? #TrumpScotland http://t.co/auIl8duNAz""""""",25,9,0.030961334705352783,0.932893693447113,0.036144986748695374,0.00518365204334259,Neutral
478349441569533954,2014-06-16 01:32:48,2014-06-16,2014,2014-06,1,Monday,Android,Twitter for Android,"""Congratulations to Martin Kaymer for winning the 2014 #USOpen. #USGA"""" Great playing from beginning to end!""",94,49,0.002058964455500245,0.015071860514581203,0.9828692078590393,0.9808102434035391,Positive
478726161871020032,2014-06-17 02:29:45,2014-06-17,2014,2014-06,2,Tuesday,Android,Twitter for Android,"""""""@jrnicholas8: Love the """"Trump"""" in Chicago. Those who don't like it are jealous! Capitalism is where it's at! We need more signs like it!""""""",54,38,0.12907417118549347,0.1929091215133667,0.6780166625976562,0.5489424914121628,Positive
478811355273646080,2014-06-17 08:08:17,2014-06-17,2014,2014-06,8,Tuesday,Android,Twitter for Android,"""""""@Lady_Rin_Kelly: @realDonaldTrump, I love the sign! Please let's make a hashtag, that seems like it solves all world problems.""""""",14,9,0.0058630164712667465,0.01613501086831093,0.9780020117759705,0.9721389953047037,Positive
478818485380718592,2014-06-17 08:36:37,2014-06-17,2014,2014-06,8,Tuesday,Android,Twitter for Android,"""""""@LifeVibeVision: @realDonaldTrump @paranormalfact How about you look inside - because truthfully, you're the solution.""",17,12,0.027530856430530548,0.5156593918800354,0.45680972933769226,0.4292788729071617,Neutral
478876706812329984,2014-06-17 12:27:58,2014-06-17,2014,2014-06,12,Tuesday,Android,Twitter for Android,"""""""@trcyhwlls: @realDonaldTrump I heard the show and am now a fan. You were so honest and real!"""" Thanks.""",14,8,0.0034038021694868803,0.018516607582569122,0.9780795574188232,0.9746757552493364,Positive
478933248786321408,2014-06-17 16:12:39,2014-06-17,2014,2014-06,16,Tuesday,Web,Twitter Web Client,"""""""@top40mogul There is never enough Trump on @sternshow! Why not have him on the phone at least once per month? @HowardStern"""" Thanks!""",38,21,0.32469090819358826,0.40499141812324524,0.2703176438808441,-0.05437326431274414,Neutral
479090529611677696,2014-06-18 02:37:37,2014-06-18,2014,2014-06,2,Wednesday,Android,Twitter for Android,"""""""@CatheMazanowicz: We know you will respect the property...and bring new life to it. Putting Turnberry on my bucket list...."""" Great!""",18,9,0.0028379641007632017,0.015528256073594093,0.981633722782135,0.9787957586813718,Positive
479093099621142529,2014-06-18 02:47:50,2014-06-18,2014,2014-06,2,Wednesday,Android,Twitter for Android,"""""""@Kennokevin: @realDonaldTrump After the pics i've seen, the sign makes the tower look great. Hands down best looking tower in Chicago.""""""",45,17,0.0031758416444063187,0.021938400343060493,0.9748857021331787,0.9717098604887724,Positive
479320685110890496,2014-06-18 17:52:11,2014-06-18,2014,2014-06,17,Wednesday,Web,Twitter Web Client,"""""""@nikkio Just saw photos of sign at night - looks really nice. Chronic complainers moan about everything --ignore them."""" Thanks!""",30,14,0.040837716311216354,0.060336943715810776,0.8988254070281982,0.8579876907169819,Positive
479727348234063872,2014-06-19 20:48:07,2014-06-19,2014,2014-06,20,Thursday,Web,Twitter Web Client,"""""""@aj3fla @realDonaldTrump great job on @HowardStern this week. Always the best radio with the two of you."""" Thank you.""",12,12,0.0029265794437378645,0.007872682064771652,0.9892007112503052,0.9862741318065673,Positive
480674440854765568,2014-06-22 11:31:31,2014-06-22,2014,2014-06,11,Sunday,Android,Twitter for Android,"""""""@CoreyKotowski: @realDonaldTrump they are laughing on their way to the bank.""""""",11,12,0.050456851720809937,0.5697709918022156,0.3797721266746521,0.32931527495384216,Neutral
481062914653048832,2014-06-23 13:15:11,2014-06-23,2014,2014-06,13,Monday,Android,Twitter for Android,"""""""@mrkhanm87: Everyone wants to be Donald Trump, yet no one knows what he has been through in past. No one wants to accept the hard work.""""""",37,36,0.7805564403533936,0.20333972573280334,0.016103828325867653,-0.7644526120275259,Negative
481123689644457984,2014-06-23 17:16:41,2014-06-23,2014,2014-06,17,Monday,Web,Twitter Web Client,"The dying @NYDailyNews asked me to do an Editorial on the Central Park 5 ripoff &, then they pretend it was my idea. Loser newspaper!",77,71,0.8956764340400696,0.09592056274414062,0.008403043262660503,-0.8872733907774091,Negative
483129595940450304,2014-06-29 06:07:26,2014-06-29,2014,2014-06,6,Sunday,Android,Twitter for Android,I am in Ireland inspecting my great and very beautiful Atlantic Ocean property. It is one of the most spectacular hotels anywhere! DOONBEG,162,77,0.0023989109322428703,0.012663127854466438,0.9849379062652588,0.9825389953330159,Positive
484366107776925697,2014-07-02 16:00:53,2014-07-02,2014,2014-07,16,Wednesday,Web,Twitter Web Client,Via @BBCScotland: “Donald Trump's name 'will boost @TrumpTurnberry '” http://t.co/Inznh7M187,26,22,0.007638100069016218,0.6810917258262634,0.31127017736434937,0.30363207729533315,Neutral
485335806794817536,2014-07-05 08:14:08,2014-07-05,2014,2014-07,8,Saturday,Android,Twitter for Android,"""""""@BackOnTrackUSA: @realDonaldTrump And we shouldn't help Iraq this time unless we get 2 $trillion in free oil, guaranteed in writing.""""""",84,70,0.7727600336074829,0.21400071680545807,0.013239258900284767,-0.7595207747071981,Negative
486382318819352577,2014-07-08 05:32:36,2014-07-08,2014,2014-07,5,Tuesday,Android,Twitter for Android,"""""""@FSMalang: """"Show me a man without an ego and I'll show you a loser"""" - Donald Trump""""""",192,215,0.6479612588882446,0.3095718026161194,0.04246697574853897,-0.6054942831397057,Negative
486799812663078912,2014-07-09 09:11:34,2014-07-09,2014,2014-07,9,Wednesday,Android,Twitter for Android,"""""""@noelill: @TMZLive They should get @rosie and @realDonaldTrump on @theviewtv I would watch it everyday."""" Cute!""",33,15,0.004710179287940264,0.024710608646273613,0.9705791473388672,0.9658689680509269,Positive
487297487485829121,2014-07-10 18:09:09,2014-07-10,2014,2014-07,18,Thursday,Web,Twitter Web Client,"USMC Sgt. Tahmooressi sacrificed for our country. While Obama is welcoming illegals, our Marine is locked in a Mexican jail. #FreeOurMarine",443,645,0.7483108639717102,0.22330200672149658,0.028387166559696198,-0.719923697412014,Negative
487316463204986880,2014-07-10 19:24:33,2014-07-10,2014,2014-07,19,Thursday,Web,Twitter Web Client,"When will the U.S. stop sending $'s to our enemies, i.e. Mexico and others.",808,1276,0.8656258583068848,0.12694337964057922,0.007430737372487783,-0.858195120934397,Negative
487433626921869313,2014-07-11 03:10:07,2014-07-11,2014,2014-07,3,Friday,Android,Twitter for Android,"""""""@jeff_smith7: @realDonaldTrump Maybe Perry can put in a 9 hole golf course on the banks of the Rio Grande to lure Obama to see the border?""""""",150,137,0.0716501995921135,0.8799242973327637,0.048425428569316864,-0.02322477102279663,Neutral
491378608414261248,2014-07-22 00:26:04,2014-07-22,2014,2014-07,0,Tuesday,Android,Twitter for Android,I believe that President Obama is so overwhelmed by what is happening in the U.S. and throughout the World that he has totally given up!,515,402,0.72706139087677,0.23322096467018127,0.03971763327717781,-0.6873437575995922,Negative
491640412822851585,2014-07-22 17:46:23,2014-07-22,2014,2014-07,17,Tuesday,Web,Twitter Web Client,The Trump Spa @TrumpNewYork is a serene sanctuary featuring luxurious spa treatment rooms saunas and steam rooms http://t.co/r4jCnLYO9x,39,23,0.0034766572061926126,0.1462700366973877,0.8502533435821533,0.8467766863759607,Positive
493806698063462400,2014-07-28 17:14:25,2014-07-28,2014,2014-07,17,Monday,Web,Twitter Web Client,"""""""@RealTracyMyers BIG congrats to @realDonaldTrump on your DC hotel ground breaking."""" Thank you.""",20,13,0.002369894413277507,0.010637192986905575,0.9869929552078247,0.9846230607945472,Positive
494037442660286464,2014-07-29 08:31:19,2014-07-29,2014,2014-07,8,Tuesday,Android,Twitter for Android,"""""""@BanmalaH: @ProducerGedalia @IvankaTrump @realDonaldTrump what a timeless classic these two are! Class &, Beauty!"""" Thank you!""",16,12,0.003382049035280943,0.01294143870472908,0.9836764931678772,0.9802944441325963,Positive
494043112222650368,2014-07-29 08:53:51,2014-07-29,2014,2014-07,8,Tuesday,Android,Twitter for Android,"""""""@VikesRealist: @realDonaldTrump Is Obama the worst President ever?"""" Top of the list!""",93,71,0.833335280418396,0.13874517381191254,0.02791954204440117,-0.8054157383739948,Negative
494125550659993600,2014-07-29 14:21:26,2014-07-29,2014,2014-07,14,Tuesday,Web,Twitter Web Client,"""""""@chapmantew Saw """"@realDonaldTrump 's Las Vegas hotel. The 24-karat gold infused windows are impressive! http://t.co/7bwN5dRSvT"""" Thank you""",90,48,0.0025464731734246016,0.0170258991420269,0.9804275631904602,0.9778810900170356,Positive
494188311922348032,2014-07-29 18:30:49,2014-07-29,2014,2014-07,18,Tuesday,Web,Twitter Web Client,"Along with two championship courses on the Potomac River, @TrumpGolfDC’s also offers limitless social events http://t.co/gY4ovFlmHp",17,14,0.002177685499191284,0.4524714946746826,0.5453508496284485,0.5431731641292572,Positive
494342637445332993,2014-07-30 04:44:03,2014-07-30,2014,2014-07,4,Wednesday,Android,Twitter for Android,"""""""@JGwildcard420: You are truely my hero @realDonaldTrump"""" That's great, thanks.""",40,27,0.0034543857909739017,0.008372846990823746,0.988172709941864,0.9847183241508901,Positive
494839666273574916,2014-07-31 13:39:04,2014-07-31,2014,2014-07,13,Thursday,Android,Twitter for Android,"""""""@kesjenkins: If @realDonaldTrump seriously takes a stab at presidency, I will find a way to work on his campaign. Thanks!""",20,12,0.021189941093325615,0.235224187374115,0.7435858845710754,0.7223959434777498,Positive
494880504337149952,2014-07-31 16:21:21,2014-07-31,2014,2014-07,16,Thursday,Web,Twitter Web Client,".@TrumpChicago’s river, lake and skyline views in each of its deluxe 5 Star guestrooms http://t.co/YByppBPPJJ",23,23,0.003145191352814436,0.6579947471618652,0.33886003494262695,0.3357148435898125,Neutral
494925979429912576,2014-07-31 19:22:03,2014-07-31,2014,2014-07,19,Thursday,Web,Twitter Web Client,Vera Coking saved me “mucho” money by turning down my offer—thanks Vera!,48,21,0.03410577401518822,0.21598903834819794,0.7499052286148071,0.7157994545996189,Positive
495260564986527745,2014-08-01 17:31:34,2014-08-01,2014,2014-08,17,Friday,Web,Twitter Web Client,"Obama’s war on women. “Number of Unemployed Women Increased in July by 227,000” http://t.co/k4jrpL5WJ9",93,158,0.8115851879119873,0.1793334037065506,0.009081359952688217,-0.8025038279592991,Negative
495414489266008064,2014-08-02 03:43:13,2014-08-02,2014,2014-08,3,Saturday,Android,Twitter for Android,"""""""@BarbaraSMayer: @realDonaldTrump You are right about the Ebola patients. It's a deadly virus, and they shouldn't bring them to the US.""""""",110,82,0.8442486524581909,0.14463289082050323,0.011118444614112377,-0.8331302078440785,Negative
495414742102839297,2014-08-02 03:44:13,2014-08-02,2014,2014-08,3,Saturday,Android,Twitter for Android,"""""""@Mrs_VGomez: @realDonaldTrump Yes !! The government is bringing them back here so the outbreak can start here too !!""""""",76,59,0.02286868914961815,0.3940892815589905,0.5830420255661011,0.5601733364164829,Positive
495776740502142976,2014-08-03 03:42:40,2014-08-03,2014,2014-08,3,Sunday,Android,Twitter for Android,"""""""@BerryBrite1: @realDonaldTrump They knew the risk when they went to Africa. They choose it freely.""""""",81,64,0.16052088141441345,0.7799203991889954,0.059558674693107605,-0.10096220672130585,Neutral
496443427647942658,2014-08-04 23:51:51,2014-08-04,2014,2014-08,23,Monday,Android,Twitter for Android,The bigger problem with Ebola is all of the people coming into the U.S. from West Africa who may be infected with the disease. STOP FLIGHTS!,512,508,0.8867884278297424,0.10647635906934738,0.006735260598361492,-0.8800531672313809,Negative
496614759660548096,2014-08-05 11:12:40,2014-08-05,2014,2014-08,11,Tuesday,Android,Twitter for Android,"""""""@JayGershbein: I agree! MT Doctor on @NBCNightlyNews agreed we should not bring #Ebola into country in two patients, bring docs to them.""""""",151,80,0.06898877024650574,0.6979114413261414,0.23309975862503052,0.16411098837852478,Neutral
496664892884398081,2014-08-05 14:31:52,2014-08-05,2014,2014-08,14,Tuesday,Web,Twitter Web Client,"Thank you, @elvisduran for dedicating your birthday today to the @EricTrumpFdn for @StJude! Click here to donate: http://t.co/jyoblbjNtJ",80,36,0.0016836865106597543,0.013568437658250332,0.9847478270530701,0.9830641405424103,Positive
497284580085628928,2014-08-07 07:34:17,2014-08-07,2014,2014-08,7,Thursday,Android,Twitter for Android,"""""""@D1PZ: One of Donald Trump's philosophies: """"If someone screws you, screw them back ten times worse"""" I have heard of far worse!""",107,85,0.8077577352523804,0.16719231009483337,0.02504994533956051,-0.7827077899128199,Negative
497291384580501504,2014-08-07 08:01:19,2014-08-07,2014,2014-08,8,Thursday,Android,Twitter for Android,"""""""@johnyboi509: @realDonaldTrump for president #2016""""""",36,23,0.00958539079874754,0.9187191724777222,0.07169538736343384,0.0621099965646863,Neutral
497789495321038848,2014-08-08 17:00:38,2014-08-08,2014,2014-08,17,Friday,Web,Twitter Web Client,"One of @GolfWorldUS’ top public courses, @TrumpGolfLA's course stands as a testament to the greatness of golf http://t.co/L3a3vqaoQc",16,14,0.002217050176113844,0.047972168773412704,0.9498107433319092,0.9475936931557953,Positive
497801930509668352,2014-08-08 17:50:03,2014-08-08,2014,2014-08,17,Friday,Web,Twitter Web Client,"Iraq is more dangerous today than any time under Saddam. War was a mistake, as I said from the very beginning. Bush &, Obama should apologize",404,583,0.9337651133537292,0.0610320121049881,0.005202769301831722,-0.9285623440518975,Negative
497816259267153922,2014-08-08 18:46:59,2014-08-08,2014,2014-08,18,Friday,Web,Twitter Web Client,"""""""@scrt22 @realDonaldTrump for all of your faults, whole lot of common sense coming from this twitter account."""" Thanks, sort of!""",25,16,0.1904393583536148,0.3938874900341034,0.415673166513443,0.22523380815982819,Positive
498755082335576064,2014-08-11 08:57:32,2014-08-11,2014,2014-08,8,Monday,Android,Twitter for Android,"""""""@TruthGunner: “@realDonaldTrump: """"@dejr5: @realDonaldTrump Donald Trump &, Ben Carson 2016"""" Wow!” I LIKE IT !!! Run Donald, RUN !""""""",19,16,0.003048270707949996,0.030326537787914276,0.9666251540184021,0.9635768833104521,Positive
498756741140852736,2014-08-11 09:04:08,2014-08-11,2014,2014-08,9,Monday,Android,Twitter for Android,"""""""@Aaron_Yay: Trump is my new idol. His pastor was Norman Vincent Peale?! #NewThoughtPioneer - Can't wait to read the Art of the Deal.""",8,9,0.0025224534329026937,0.025740105658769608,0.9717374444007874,0.9692149909678847,Positive
